metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_2000us,gauge,15,,,Frontend read latency histogram 2000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_50000us,gauge,15,,,Frontend read latency histogram 50000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_5000us,gauge,15,,,Frontend read latency histogram 5000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_ops,gauge,15,read,,Frontend read ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_0us,gauge,15,,,Frontend write latency histogram 0 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_100000us,gauge,15,,,Frontend write latency histogram 100000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_10000us,gauge,15,,,Frontend write latency histogram 10000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_1000us,gauge,15,,,Frontend write latency histogram 1000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_20000us,gauge,15,,,Frontend write latency histogram 20000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_2000us,gauge,15,,,Frontend write latency histogram 2000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_50000us,gauge,15,,,Frontend write latency histogram 50000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_latency_histogram_5000us,gauge,15,,,Frontend write latency histogram 5000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_write_ops,gauge,15,write,,Frontend write ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_ops,gauge,15,operation,,Random ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_ops_per_sec,gauge,15,operation,second,Random ops rate of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_read_ops,gauge,15,read,,Random read ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_read_ops_per_sec,gauge,15,read,second,Random read ops rate of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_write_ops,gauge,15,write,,Random write ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.random_write_ops_per_sec,gauge,15,write,second,Random write ops rate of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_0kB,gauge,15,,,Read size histogram 0kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_1024kB,gauge,15,,,Read size histogram 1024kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_16kB,gauge,15,,,Read size histogram 16kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_32kB,gauge,15,,,Read size histogram 32kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_4kB,gauge,15,,,Read size histogram 4kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_512kB,gauge,15,,,Read size histogram 512kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_64kB,gauge,15,,,Read size histogram 64kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_size_histogram_8kB,gauge,15,,,Read size histogram 8kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_block_store_bytes,gauge,15,byte,,Read source block store of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_cache_dram_bytes,gauge,15,byte,,Read source DRAM cache of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_cache_ssd_bytes,gauge,15,byte,,Read source SSD cache of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_estore_hdd_bytes,gauge,15,byte,,Read source HDD eStore of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_estore_ssd_bytes,gauge,15,byte,,Read source SSD eStore of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_estore_zero_bytes,gauge,15,byte,,Read source zero eStore of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_extent_cache_bytes,gauge,15,byte,,Read source cache extent of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.read_source_oplog_bytes,gauge,15,byte,,Read source oplog of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.cloud.pinned_usage_bytes,gauge,15,byte,,Cloud storage pinned usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.cloud.usage_bytes,gauge,15,byte,,Cloud storage usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.das_sata.pinned_usage_bytes,gauge,15,byte,,SATA DAS pinned storage usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.das_sata.usage_bytes,gauge,15,byte,,SATA DAS usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.ssd.pinned_usage_bytes,gauge,15,byte,,SSD pinned usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.storage_tier.ssd.usage_bytes,gauge,15,byte,,SSD usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.summary_read_source_cache_bytes_per_sec,gauge,15,byte,second,Summary read source cache rate of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.summary_read_source_hdd_bytes_per_sec,gauge,15,byte,second,Summary read source HDD rate of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.summary_read_source_ssd_bytes_per_sec,gauge,15,byte,second,Summary read source SSD rate of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_dest_block_store_bytes,gauge,15,byte,,Write destination block store of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_dest_oplog_bytes,gauge,15,byte,,Write designation oplog of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_0kB,gauge,15,,,Write size histogram 0kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_1024kB,gauge,15,,,Write size histogram 1024kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_16kB,gauge,15,,,Write size histogram 16kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_32kB,gauge,15,,,Write size histogram 32kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_4kB,gauge,15,,,Write size histogram 4kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_512kB,gauge,15,,,Write size histogram 512kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_64kB,gauge,15,,,Write size histogram 64kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.write_size_histogram_8kB,gauge,15,,,Write size histogram 8kb of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_120s_read_MB,gauge,15,megabyte,,WSS 120s read of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_120s_union_MB,gauge,15,megabyte,,WSS 120s union of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_120s_write_MB,gauge,15,megabyte,,WSS 120s write of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_3600s_read_MB,gauge,15,megabyte,,WSS 3600s read of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_3600s_union_MB,gauge,15,megabyte,,WSS 3600s union of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.wss_3600s_write_MB,gauge,15,megabyte,,WSS 3600s write of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_avg_read_io_latency_usecs,gauge,15,microsecond,,Average read I/O latency of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_avg_read_io_size_kbytes,gauge,15,kilobyte,,Average read I/O size of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_avg_write_io_latency_usecs,gauge,15,microsecond,,Average write I/O latency of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_avg_write_io_size_kbytes,gauge,15,kilobyte,,Average write I/O size of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_io,gauge,15,operation,,Number of I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_iops,gauge,15,operation,second,Number of IOPS of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_random_io,gauge,15,operation,,Number of random I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_read_io,gauge,15,read,,Number of read I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_read_iops,gauge,15,read,second,Number of read IOPS of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_write_io,gauge,15,write,,Number of write I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_num_write_iops,gauge,15,write,second,Number of write IOPS of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_read_io,gauge,15,percent,,Read I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_timespan_usecs,gauge,15,microsecond,,Timespan of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_total_transformed_usage_bytes,gauge,15,byte,,Total transformed usage of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_user_bytes,gauge,15,byte,,User bytes of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_write_io,gauge,15,percent,,Write I/O of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller_write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the virtual disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.count,gauge,15,,,Number of virtual disks,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_avg_read_io_latency_usecs,gauge,15,microsecond,,Average read I/O latency of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_avg_write_io_latency_usecs,gauge,15,microsecond,,Average write I/O latency of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_io,gauge,15,operation,,Number of I/O of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_iops,gauge,15,operation,second,Number of IOPS of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_read_io,gauge,15,read,,Number of read I/O of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_read_iops,gauge,15,read,second,Number of read IOPS of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_write_io,gauge,15,write,,Number of write I/O of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_num_write_iops,gauge,15,write,second,Number of write IOPS of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_timespan_usecs,gauge,15,microsecond,,Timespan of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.hypervisor_write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the virtual disk - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.vms.count,gauge,15,,,Number of VMs,1,rapdev_nutanix,,
rapdev.nutanix.write_io,gauge,15,percent,,Write I/O of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the hypervisor host,1,rapdev_nutanix,,
